"('Open', 'AAPL')","('Open', 'ABT')","('Open', 'MU')","('Open', 'SO')",PortfolioValue
0.33333322,0.33333322,0.33333322,3.333329e-07,985656.399655913
0.33333305,0.33333334,0.33333334,3.3333302e-07,959861.4469955412
0.33333322,0.33333322,0.33333322,3.333329e-07,957046.2541997401
0.33333322,0.33333322,0.33333322,3.333329e-07,979032.4564889006
0.30591792,0.3470409,0.3470409,3.4704055e-07,964296.9286797278
0.33333322,0.33333322,0.33333322,3.333329e-07,964240.1866555522
0.33333322,0.33333322,0.33333322,3.333329e-07,974040.3228125026
0.33333296,0.33333337,0.33333337,3.3333305e-07,967300.1284866065
0.33333322,0.33333322,0.33333322,3.333329e-07,954580.8331674573
0.33333322,0.33333322,0.33333322,3.333329e-07,970513.2065056623
0.33333316,0.33333325,0.33333325,3.3333293e-07,993459.0309007049
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,985341.97687146
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1002820.6641420122
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1010791.941673801
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1025897.8372176668
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1026233.4380449128
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1043109.6397125779
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1047977.7532481182
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,996152.1464141653
0.33333233,0.33333364,0.33333364,3.3333333e-07,1013642.9651915956
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1019116.0807403188
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1022024.9779081746
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1039650.7131907974
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1057547.1866552953
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1054202.6275782485
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1050061.0600980886
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1070739.6958152473
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1077574.7527508265
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1056851.0523688733
0.33183753,0.33408108,0.33408108,3.3408077e-07,1060775.4588052502
0.3333332,0.33333322,0.33333322,3.333329e-07,1056718.8339865475
0.33333322,0.33333322,0.33333322,3.333329e-07,1050077.3918746063
0.3333332,0.33333322,0.33333322,3.333329e-07,1055144.1387303502
0.33332485,0.33333743,0.33333743,3.3333708e-07,1064873.3904150212
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1078054.2280238948
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1097407.3134094956
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1099294.9628470072
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1095849.9872766924
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1079244.2461027298
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1085366.5382014967
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1082651.755536865
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1061533.2811508582
0.33253855,0.33373055,0.33373055,3.3373024e-07,1069130.0440318757
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1073003.769610407
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1075316.878497885
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1063652.0814522414
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1067830.8037928895
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1068615.72282609
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1067745.3736460232
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1069331.0176133015
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1053785.631548387
0.08763691,0.45618132,0.45618132,4.5618089e-07,1078169.9090377833
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1086906.7521391334
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1075880.781903394
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1086531.6964009881
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1105676.660448345
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1127148.8224274493
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1132014.5399556619
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1135191.1738884258
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1145195.3786966654
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1163533.7061676558
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1165989.1119984137
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1175883.415376307
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1185005.6261763833
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1184653.8751268934
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1154045.9680436484
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1179773.370360439
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1215597.0607717002
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1217489.3300214135
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1215146.4165027144
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1212470.6212394922
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1193951.8283872076
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1200451.2356512793
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1192897.7685635341
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1210101.8857748786
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1240832.5716849337
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1253515.4290083589
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1263850.9017659922
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1229161.206097435
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1262058.805629316
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1272627.7175309658
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1279786.222477182
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1307828.9276792079
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1270686.9083186619
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1276324.349883563
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1272498.274573983
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1269092.9741207964
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1278358.5172222122
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1303723.8455079016
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1295158.6940481625
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1296803.355846981
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1277086.947385979
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1284355.3248974606
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1280867.123241764
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1291758.8131791968
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1288589.9156612607
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1223974.5117312837
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1225003.5632244474
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1226337.4079099705
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1223494.7172016485
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1246144.616681716
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1267788.6204512375
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1284519.3856566066
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1275533.2262774038
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1273735.985903474
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1289388.7192663038
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1299027.6055812137
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1254065.9380629582
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1262318.9138051032
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1243988.6346521182
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1241757.6679645854
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1248354.7592438657
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1283670.881302826
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1287687.3873492442
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1285539.2423723117
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1309622.7738189206
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1292534.2888418557
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1282585.3912033823
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1291734.138933503
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1303057.3443166858
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1334027.042206132
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1308144.082748714
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1286383.0332122014
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1277377.227042028
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1269625.6592795495
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1265623.9725854455
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1262692.1341649434
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1273316.5270237962
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1272493.4597176753
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1247614.3276149768
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1223771.3438282625
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1219968.3578625498
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1238198.9776485616
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1246120.1241693913
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1287531.1006363467
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1296227.0625029048
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1313055.4164005774
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1315664.7093011793
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1347626.7410941725
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1365963.5853356794
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1388196.6175412831
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1369144.065092079
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1396171.3908659641
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1391228.10663864
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1408544.5580508874
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1448110.1638061476
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1431463.2397649914
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1428216.7225305133
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1420425.6648647597
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1402334.9887371399
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1401375.7398368672
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1401215.7070895461
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1386822.2105824975
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1398147.6491676355
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1409065.205009248
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1427164.5334401587
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1422596.4540329291
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1448179.06353024
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1414766.4101565932
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1434352.60007739
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1422231.7044095069
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1367225.186361184
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1396425.8492256533
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1405485.516862844
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1433699.7474220893
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1466434.3528798441
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1460455.888768026
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1441787.3914614737
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1432136.8081031924
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1435545.473154407
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1457337.6359729385
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1441872.457089446
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1464271.9273840005
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1489063.5373304232
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1468729.23589373
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1482353.7076693652
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1485168.3181932317
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1498515.0034670613
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1504245.952473195
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1496762.3582665478
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1524306.0182874089
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1523009.3608524378
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1526322.714923421
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1555122.3699907043
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1571985.735959775
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1585715.797908458
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1574109.6488158815
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1584616.847229629
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1601666.929951059
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1628235.601260988
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1606013.42506334
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1634790.5303470702
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1664104.0643473042
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1651962.3004677524
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1659007.9652791165
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1655178.7863308894
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1660720.4629195621
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1664453.4944552367
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1697289.655560336
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1704126.564288675
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1677645.8637188706
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1675736.8377182602
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1673230.8373229818
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1691035.4990688479
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1679358.1004595568
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1670966.6769749331
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1675095.2421717572
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1679112.9313656401
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1661506.6292924385
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1677401.585238968
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1682095.6071036244
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1692549.9323203836
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1673148.0348780914
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1669413.9445270665
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1673633.3138239156
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1661257.4542160959
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1669997.1346438264
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1667663.905233786
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1791706.7545090276
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1779180.4355169062
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1771264.5929384783
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1779393.950811366
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1752558.0556345854
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1791815.4984229386
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1781167.0007385276
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1766602.6029519932
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1739782.1274645976
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1722298.814438294
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1738843.357695197
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1729872.1131541966
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1703059.3108328623
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1692067.9665235595
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1683736.908351574
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1693224.5583077585
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1687952.3534476042
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1697182.1357012077
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1679562.6038888267
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1684708.8825193902
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1712026.1326585314
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1751802.967316004
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1771035.6633650358
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1775604.780525669
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1798957.8421576323
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1799750.1799614625
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1815980.3357374086
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1833497.2031920303
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1836690.9564878116
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1836058.4794868159
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1845444.4934406797
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1829932.3289249851
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1820141.9865963876
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1809273.179906279
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1804589.7487993147
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1813769.826402238
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1797174.6592488866
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1840671.8391849564
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1865812.245918271
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1844123.8796455266
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1841162.895890612
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1814761.3984438416
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1845560.6042300148
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1823851.6153822555
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1842279.9213206628
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1798469.291034695
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1796751.2938410083
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1804495.576734053
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1825512.2239431913
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1799531.6281356814
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1800599.1262077522
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1776768.22846397
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1766518.8133570112
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1767522.0616845228
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1736854.1055053754
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1706310.7475480596
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1716126.5514182313
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1775605.8759237458
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1794256.7506048533
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1808482.8808764482
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1819985.2959026701
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1729400.6179248104
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1703665.102415227
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1713040.9054630627
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1719863.564322892
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1654244.2185839596
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1654389.2270118794
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1689202.4836919801
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1728070.5913332994
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1746126.2177749032
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1832958.5299772674
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1847331.4423765158
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1871476.124280587
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1878832.8324619497
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1842324.1975567574
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1833567.7060854128
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1811208.350666569
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1831060.5135519302
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1871026.1399848734
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1873294.8803463574
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1863249.5655140125
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1895762.3326805853
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1888126.1826151637
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1876723.2351425525
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1898211.8894543643
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1910598.8364708913
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1934789.4436487935
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1947636.275448706
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1907509.2013195222
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1881504.5150330982
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1901037.6324421132
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1927702.9675521944
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1919497.7002374853
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1921120.2321542997
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1931074.6784881074
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1940099.6691302932
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1970913.3218460223
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1988224.4039777315
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1980945.9357642883
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1990506.3227470154
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1980311.5545310222
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,1983999.3731414785
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2000704.2698462151
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2010567.0968807572
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2019030.1862244743
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2004531.13379037
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2066814.4760116688
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2074298.2546561689
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2071187.1617539679
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2082393.7752191382
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2100492.2042009444
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2114019.3858226663
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2122328.687417396
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2133720.9027303653
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2141228.2612973005
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2105959.0573625895
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2134548.13720412
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2136117.984281917
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2115873.8785503814
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2126025.66371332
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2178481.0067646448
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2204707.9295122614
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2223133.165219523
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2204025.7119701575
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2168213.3555693207
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2158124.779150733
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2163260.19208512
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2195449.866368164
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2209503.668911414
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2227937.952296511
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2194104.616628141
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2196561.157699798
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2206330.2145810286
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2231008.8398992955
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2243924.5906467354
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2246841.6848536204
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2239563.210136158
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2229496.486703052
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2189892.7418868206
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2197814.223088095
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2145494.3499367223
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2122394.4858810846
4.9999903e-07,0.49999952,0.49999952,4.9999903e-07,2136766.996292454
