NVDA,LLY,JPM,CAT,PortfolioValue
0.35357818,3.5357783e-07,0.29284328,0.35357818,3355656.2913901317
0.33333322,3.333329e-07,0.33333322,0.33333322,3418792.1506529553
0.33333322,3.333329e-07,0.33333322,0.33333322,3443927.5025264346
0.33333322,3.333329e-07,0.33333322,0.33333322,3437513.79262141
0.33333322,3.333329e-07,0.33333322,0.33333322,3420334.7910803827
0.33333322,3.333329e-07,0.33333322,0.33333322,3539652.2288748506
0.33333322,3.333329e-07,0.33333322,0.33333322,3506438.760627058
0.33333322,3.333329e-07,0.33333322,0.33333322,3565786.6723137232
0.33333322,3.333329e-07,0.33333322,0.33333322,3556307.497984117
0.33333322,3.333329e-07,0.33333322,0.33333322,3533246.4609068558
0.33333322,3.333329e-07,0.33333322,0.33333322,3534763.603244053
0.33333322,3.333329e-07,0.33333322,0.33333322,3471764.56672705
0.33333322,3.333329e-07,0.33333322,0.33333322,3461367.1508412487
0.33333322,3.333329e-07,0.33333322,0.33333322,3535260.389509357
0.33333322,3.333329e-07,0.33333322,0.33333322,3552581.7613858827
0.33333322,3.333329e-07,0.33333322,0.33333322,3559038.5207866826
0.33333322,3.333329e-07,0.33333322,0.33333322,3525769.638228518
0.33333322,3.333329e-07,0.33333322,0.33333322,3581876.203302227
0.33333322,3.333329e-07,0.33333322,0.33333322,3565380.979862163
0.33333322,3.333329e-07,0.33333322,0.33333322,3597590.6195541336
0.33333322,3.333329e-07,0.33333322,0.33333322,3492000.7804748546
0.33333322,3.333329e-07,0.33333322,0.33333322,3474006.297579114
0.33333322,3.333329e-07,0.33333322,0.33333322,3404584.5854620473
0.33333322,3.333329e-07,0.33333322,0.33333322,3420810.293290072
0.33333322,3.333329e-07,0.33333322,0.33333322,3391402.359649557
0.33333322,3.333329e-07,0.33333322,0.33333322,3410378.756117669
0.33333322,3.333329e-07,0.33333322,0.33333322,3491200.4980860413
0.33333322,3.333329e-07,0.33333322,0.33333322,3446652.3592363116
0.33333322,3.333329e-07,0.33333322,0.33333322,3436119.9185103504
0.33333322,3.333329e-07,0.33333322,0.33333322,3423466.1645541484
0.33333322,3.333329e-07,0.33333322,0.33333322,3420530.4294952983
0.33333322,3.333329e-07,0.33333322,0.33333322,3411498.0929354634
0.33333322,3.333329e-07,0.33333322,0.33333322,3306744.710169286
0.33333322,3.333329e-07,0.33333322,0.33333322,3353366.4977508085
0.33333322,3.333329e-07,0.33333322,0.33333322,3344722.1354823764
0.33333322,3.333329e-07,0.33333322,0.33333322,3308829.740059691
0.33333322,3.333329e-07,0.33333322,0.33333322,3338024.3241492715
0.33333322,3.333329e-07,0.33333322,0.33333322,3298358.12751797
0.33333322,3.333329e-07,0.33333322,0.33333322,3279213.019469724
0.33333322,3.333329e-07,0.33333322,0.33333322,3298963.154476867
0.33333322,3.333329e-07,0.33333322,0.33333322,3286199.0301112006
0.33333322,3.333329e-07,0.33333322,0.33333322,3200747.619215529
0.33333328,3.3333296e-07,0.33333316,0.33333328,3147253.527548051
0.33333322,3.333329e-07,0.33333322,0.33333322,3130023.945606608
0.33333322,3.333329e-07,0.33333322,0.33333322,3078736.467921472
0.3333339,3.333336e-07,0.33333185,0.3333339,3149285.2842848226
0.33333322,3.333329e-07,0.33333322,0.33333322,3084670.0811987584
0.39205304,3.9205267e-07,0.21589361,0.39205304,3032375.615137283
0.33333322,3.333329e-07,0.33333322,0.33333322,3032067.562966519
0.33333322,3.333329e-07,0.33333322,0.33333322,3035833.5099172504
0.33333322,3.333329e-07,0.33333322,0.33333322,2943718.7070297976
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2886429.1484708986
0.33333325,3.3333293e-07,0.33333316,0.33333325,2842960.315473764
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2915388.7938390616
0.33333322,3.333329e-07,0.33333322,0.33333322,2879199.321349274
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2977941.805693532
0.33333322,3.333329e-07,0.33333322,0.33333322,2916067.5276042693
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2973285.588730361
0.33333322,3.333329e-07,0.33333322,0.33333322,2949596.439728316
0.33333322,3.333329e-07,0.33333322,0.33333322,2911005.4693027027
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2809709.591435516
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2808902.01391081
0.33333322,3.333329e-07,0.33333322,0.33333322,2711342.01804004
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2796023.155340086
0.33333322,3.333329e-07,0.33333322,0.33333322,2902754.615426882
0.33333322,3.333329e-07,0.33333322,0.33333322,2803159.855550194
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2909556.4013072555
0.33333322,3.333329e-07,0.33333322,0.33333322,2822233.221920015
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2840684.7618194306
0.33333322,3.333329e-07,0.33333322,0.33333322,2824845.801787848
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2838247.2090897164
0.33333322,3.333329e-07,0.33333322,0.33333322,2839063.1799862576
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2941730.88496483
0.33333322,3.333329e-07,0.33333322,0.33333322,3012198.586974636
0.33333322,3.333329e-07,0.33333322,0.33333322,3018312.974465072
0.33333322,3.333329e-07,0.3333332,0.33333322,2954047.580039648
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2928406.9175840965
0.33333322,3.333329e-07,0.33333322,0.33333322,2916852.0981760453
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2914163.8986637164
0.33333322,3.333329e-07,0.33333322,0.33333322,2915388.5339705483
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,3022208.6619220674
0.33333322,3.333329e-07,0.33333322,0.33333322,3047988.9525120296
0.33333322,3.333329e-07,0.33333322,0.33333322,2998259.5021826867
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,3076018.898268573
0.33333322,3.333329e-07,0.33333322,0.33333322,2999805.7564748563
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2950211.385962733
0.33333322,3.333329e-07,0.33333322,0.33333322,2939965.6551735033
0.33333457,3.3333427e-07,0.33333054,0.33333457,2887543.079560847
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2816145.0663882666
0.33333322,3.333329e-07,0.33333322,0.33333322,2843118.3524953495
0.33333322,3.333329e-07,0.33333322,0.33333322,2889907.4315455193
0.33333322,3.333329e-07,0.33333322,0.33333322,2894108.5579656456
0.33333322,3.333329e-07,0.33333322,0.33333322,2842469.370776922
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2978645.9822621653
0.33333322,3.333329e-07,0.33333322,0.33333322,2935796.018600864
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2823466.4427892263
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2938229.3591235927
0.33333322,3.333329e-07,0.33333322,0.33333322,2962659.71208697
0.33333322,3.333329e-07,0.33333322,0.33333322,3011171.095132201
0.33333322,3.333329e-07,0.33333322,0.33333322,2999933.337264263
0.33333403,3.333337e-07,0.33333167,0.33333403,3076107.397596766
0.33333322,3.333329e-07,0.33333322,0.33333322,3043679.5326711377
0.33333334,3.3333302e-07,0.33333305,0.33333334,3058891.6257383875
0.33333322,3.333329e-07,0.33333322,0.33333322,2989903.58642594
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,3064468.2034535855
0.33333322,3.333329e-07,0.33333322,0.33333322,3105914.1793284356
0.33333322,3.333329e-07,0.33333322,0.33333322,3155346.1134708365
0.33333322,3.333329e-07,0.33333322,0.33333322,3154267.188281793
0.33333322,3.333329e-07,0.33333322,0.33333322,3169921.500034132
0.33333322,3.333329e-07,0.33333322,0.33333322,3244374.845007116
0.33333322,3.333329e-07,0.33333322,0.33333322,3221772.7034430015
0.33333322,3.333329e-07,0.33333322,0.33333322,3261788.5743044717
0.33333322,3.333329e-07,0.33333322,0.33333322,3208307.5687238313
0.33333322,3.333329e-07,0.33333322,0.33333322,3215295.182104636
0.33333322,3.333329e-07,0.33333322,0.33333322,3254238.5080408016
0.33333322,3.333329e-07,0.33333322,0.33333322,3231415.034412542
0.33333322,3.333329e-07,0.33333322,0.33333322,3274630.20301982
0.33333322,3.333329e-07,0.33333322,0.33333322,3257001.6479449263
0.33333322,3.333329e-07,0.33333322,0.33333322,3244843.784735309
0.33333322,3.333329e-07,0.33333322,0.33333322,3176758.668164651
0.33333322,3.333329e-07,0.33333322,0.33333322,3216977.9935824326
0.33333322,3.333329e-07,0.33333322,0.33333322,3169557.8219440803
0.33333322,3.333329e-07,0.33333322,0.33333322,3169127.397880176
0.33333322,3.333329e-07,0.33333322,0.33333322,3162260.7725432585
0.33333322,3.333329e-07,0.33333322,0.33333322,3149527.3315559053
0.33333322,3.333329e-07,0.33333322,0.33333322,3117189.0175542426
0.33333322,3.333329e-07,0.33333322,0.33333322,3054915.0757747595
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,3082795.3435196704
0.33333322,3.333329e-07,0.33333322,0.33333322,3165285.063472081
0.33333322,3.333329e-07,0.33333322,0.33333322,3177853.9689133014
0.33333322,3.333329e-07,0.33333322,0.33333322,3155428.8953901986
0.33333322,3.333329e-07,0.33333322,0.33333322,3228367.9794726535
0.33333322,3.333329e-07,0.33333322,0.33333322,3229653.514867504
0.33333322,3.333329e-07,0.33333322,0.33333322,3327284.3304013875
0.33333322,3.333329e-07,0.33333322,0.33333322,3326915.5080022584
0.33333322,3.333329e-07,0.33333322,0.33333322,3269533.696540572
0.33333322,3.333329e-07,0.33333322,0.33333322,3317244.7093656147
0.33333322,3.333329e-07,0.33333322,0.33333322,3311814.506800831
0.33333322,3.333329e-07,0.33333322,0.33333322,3328246.7065873127
0.33333322,3.333329e-07,0.33333322,0.33333322,3253748.890595297
0.33333322,3.333329e-07,0.33333322,0.33333322,3288838.179748879
0.33333322,3.333329e-07,0.33333322,0.33333322,3192116.4721673857
0.3732652,3.7326484e-07,0.25346917,0.3732652,3196666.2961942004
0.33333322,3.333329e-07,0.33333322,0.33333322,3180046.5951391496
0.33333322,3.333329e-07,0.33333322,0.33333322,3210961.088950134
0.33333322,3.333329e-07,0.33333322,0.33333322,3189139.340379583
0.33333322,3.333329e-07,0.33333322,0.33333322,3186626.5799825843
0.33333322,3.333329e-07,0.33333322,0.33333322,3184874.9837404117
0.33333322,3.333329e-07,0.33333322,0.33333322,3272005.5571936765
0.33333322,3.333329e-07,0.33333322,0.33333322,3196864.2390294443
0.33333322,3.333329e-07,0.33333322,0.33333322,3209952.350007877
0.33333322,3.333329e-07,0.33333322,0.33333322,3155435.7364372765
0.33346653,3.334662e-07,0.33306658,0.33346653,3166626.1516788965
0.33333322,3.333329e-07,0.33333322,0.33333322,3130952.2844652855
0.33333322,3.333329e-07,0.33333322,0.33333322,3137598.061584208
0.33333322,3.333329e-07,0.33333322,0.33333322,3188805.524600383
0.33333322,3.333329e-07,0.33333322,0.33333322,3226336.5353276753
0.33333322,3.333329e-07,0.33333322,0.33333322,3248924.4974841317
0.33333322,3.333329e-07,0.33333322,0.33333322,3198550.8005745644
0.33333322,3.333329e-07,0.33333322,0.33333322,3112070.6999230846
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,3091690.2509176517
0.33333322,3.333329e-07,0.33333322,0.33333322,3146789.15448836
0.33333322,3.333329e-07,0.33333322,0.33333322,3140565.1340046865
0.33333322,3.333329e-07,0.33333322,0.33333322,3115400.456072674
0.33333322,3.333329e-07,0.33333322,0.33333322,3133141.8037491255
0.33333322,3.333329e-07,0.33333322,0.33333322,3130476.4726094096
0.33333322,3.333329e-07,0.33333322,0.33333322,3259515.8965395493
0.33333322,3.333329e-07,0.33333322,0.33333322,3190327.5055917692
0.3333536,3.3335328e-07,0.3332925,0.3333536,3265296.330872356
0.33333322,3.333329e-07,0.33333322,0.33333322,3231576.5243774587
0.33333322,3.333329e-07,0.33333322,0.33333322,3180008.7959523024
0.33333322,3.333329e-07,0.33333322,0.33333322,3128214.254484327
0.33333322,3.333329e-07,0.33333322,0.33333322,3116111.8377309735
0.33333322,3.333329e-07,0.33333322,0.33333322,3072744.5986572932
0.33333322,3.333329e-07,0.33333322,0.33333322,3067049.9135656976
0.33333322,3.333329e-07,0.33333322,0.33333322,2981824.489561723
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,2979622.684741381
0.33333322,3.333329e-07,0.33333322,0.33333322,3020659.7288891496
0.33333322,3.333329e-07,0.33333322,0.33333322,3036294.637817744
0.33333322,3.333329e-07,0.33333322,0.33333322,3034667.8409741228
0.33333322,3.333329e-07,0.33333322,0.33333322,3080245.9229734116
0.33333322,3.333329e-07,0.33333322,0.33333322,3079159.3939885795
0.33333322,3.333329e-07,0.33333322,0.33333322,3101677.573523711
0.33333322,3.333329e-07,0.33333322,0.33333322,3085707.07657734
0.33333322,3.333329e-07,0.33333322,0.33333322,3140526.2677940466
0.33333322,3.333329e-07,0.33333322,0.33333322,3124687.6403806508
0.33333322,3.333329e-07,0.33333322,0.33333322,3134647.769749061
0.33333322,3.333329e-07,0.33333322,0.33333322,3069326.426794305
0.33583233,3.35832e-07,0.328335,0.33583233,3094235.826197012
0.33333322,3.333329e-07,0.33333322,0.33333322,3117162.299861568
0.33333322,3.333329e-07,0.33333322,0.33333322,3147782.185315561
0.33333322,3.333329e-07,0.33333322,0.33333322,3164041.793598342
0.33333322,3.333329e-07,0.33333322,0.33333322,3213929.295547165
0.33333322,3.333329e-07,0.33333322,0.33333322,3252590.164674582
0.33333322,3.333329e-07,0.33333322,0.33333322,3227038.4972145883
0.33333322,3.333329e-07,0.33333322,0.33333322,3243071.5728925676
0.33333322,3.333329e-07,0.33333322,0.33333322,3258178.2520739227
0.33333322,3.333329e-07,0.33333322,0.33333322,3282523.1053589126
0.33333322,3.333329e-07,0.33333322,0.33333322,3311246.7631675154
0.33333322,3.333329e-07,0.33333322,0.33333322,3302107.209981129
0.33333322,3.333329e-07,0.33333322,0.33333322,3256063.3958580047
0.33333322,3.333329e-07,0.33333322,0.33333322,3242395.3823174536
0.33333322,3.333329e-07,0.33333322,0.33333322,3239547.3401772627
0.33333322,3.333329e-07,0.33333322,0.33333322,3245791.2897563507
0.33333322,3.333329e-07,0.33333322,0.33333322,3196488.5492604095
0.33333322,3.333329e-07,0.33333322,0.33333322,3193947.7615459207
0.33333322,3.333329e-07,0.33333322,0.33333322,3367461.446804044
0.33333322,3.333329e-07,0.33333322,0.33333322,3379031.7937306715
0.33333322,3.333329e-07,0.33333322,0.33333322,3390698.0657506404
0.33333322,3.333329e-07,0.33333322,0.33333322,3441544.1958774645
0.33333322,3.333329e-07,0.33333322,0.33333322,3420960.9157239716
0.33333322,3.333329e-07,0.33333322,0.33333322,3399404.8347999603
0.33333322,3.333329e-07,0.33333322,0.33333322,3395474.4296232197
0.33333322,3.333329e-07,0.33333322,0.33333322,3387228.012486551
0.33333322,3.333329e-07,0.33333322,0.33333322,3395257.082405669
0.33333322,3.333329e-07,0.33333322,0.33333322,3358399.7501599262
0.33333322,3.333329e-07,0.33333322,0.33333322,3362712.68922142
0.33333322,3.333329e-07,0.33333322,0.33333322,3397797.980112563
0.33333322,3.333329e-07,0.33333322,0.33333322,3417035.523672331
0.33333322,3.333329e-07,0.33333322,0.33333322,3405002.166817698
0.33333322,3.333329e-07,0.33333322,0.33333322,3416413.2959569283
0.33333322,3.333329e-07,0.33333322,0.33333322,3393744.61579948
0.33333322,3.333329e-07,0.33333322,0.33333322,3416262.8256298695
0.33333322,3.333329e-07,0.33333322,0.33333322,3468354.4614758384
0.33333322,3.333329e-07,0.33333322,0.33333322,3461225.2332626507
0.33333322,3.333329e-07,0.33333322,0.33333322,3471604.196270557
0.33333322,3.333329e-07,0.33333322,0.33333322,3458218.8527329713
0.33333322,3.333329e-07,0.33333322,0.33333322,3483406.04551927
0.33333322,3.333329e-07,0.33333322,0.33333322,3478384.5213438645
0.33333322,3.333329e-07,0.33333322,0.33333322,3478485.834215064
0.33333322,3.333329e-07,0.33333322,0.33333322,3474153.5281313304
0.33333322,3.333329e-07,0.33333322,0.33333322,3489592.463651359
0.33333322,3.333329e-07,0.33333322,0.33333322,3472800.122735084
0.33333322,3.333329e-07,0.33333322,0.33333322,3496829.061740677
0.33333322,3.333329e-07,0.33333322,0.33333322,3493766.9230204094
0.33333322,3.333329e-07,0.33333322,0.33333322,3515709.527723949
0.33333322,3.333329e-07,0.33333322,0.33333322,3458109.609835472
0.33333322,3.333329e-07,0.33333322,0.33333322,3530375.8812785354
0.33333322,3.333329e-07,0.33333322,0.33333322,3522240.435946416
0.33333322,3.333329e-07,0.33333322,0.33333322,3505762.533285955
0.33333322,3.333329e-07,0.33333322,0.33333322,3433690.115111981
0.33333322,3.333329e-07,0.33333322,0.33333322,3430316.7087394013
0.33333322,3.333329e-07,0.33333322,0.33333322,3455768.648115833
0.33333322,3.333329e-07,0.33333322,0.33333322,3386631.6616865234
0.33333322,3.333329e-07,0.33333322,0.33333322,3394950.2086322005
0.33333322,3.333329e-07,0.33333322,0.33333322,3473847.6500315573
0.33333322,3.333329e-07,0.33333322,0.33333322,3449685.3569146846
0.33333322,3.333329e-07,0.33333322,0.33333322,3445653.1416033497
0.33333322,3.333329e-07,0.33333322,0.33333322,3472055.4388202773
0.33333322,3.333329e-07,0.33333322,0.33333322,3500952.5116165904
0.33333322,3.333329e-07,0.33333322,0.33333322,3489391.045923495
0.33333322,3.333329e-07,0.33333322,0.33333322,3502466.653358902
0.33333322,3.333329e-07,0.33333322,0.33333322,3485805.529927154
0.33333322,3.333329e-07,0.33333322,0.33333322,3496267.933092644
0.33333322,3.333329e-07,0.33333322,0.33333322,3483007.4256161423
0.33333322,3.333329e-07,0.33333322,0.33333322,3485107.962699939
0.33333322,3.333329e-07,0.33333322,0.33333322,3461125.4758102125
0.33333322,3.333329e-07,0.33333322,0.33333322,3416549.4665853474
0.33333322,3.333329e-07,0.33333322,0.33333322,3446765.892426486
0.33333322,3.333329e-07,0.33333322,0.33333322,3424654.5948679857
0.33333322,3.333329e-07,0.33333322,0.33333322,3387691.1863199305
0.33333322,3.333329e-07,0.33333322,0.33333322,3383467.115369758
0.33333322,3.333329e-07,0.33333322,0.33333322,3413046.7807492497
0.33333322,3.333329e-07,0.33333322,0.33333322,3384858.579086138
0.33333322,3.333329e-07,0.33333322,0.33333322,3365101.156491748
0.33333322,3.333329e-07,0.33333322,0.33333322,3380085.568521577
0.33333322,3.333329e-07,0.33333322,0.33333322,3386866.808422034
0.33333322,3.333329e-07,0.33333322,0.33333322,3353354.1535808207
0.33333322,3.333329e-07,0.33333322,0.33333322,3318993.4405998285
0.33333322,3.333329e-07,0.33333322,0.33333322,3282434.156598225
0.33333322,3.333329e-07,0.33333322,0.33333322,3266784.767020087
0.33333322,3.333329e-07,0.33333322,0.33333322,3344949.1485850485
0.33333322,3.333329e-07,0.33333322,0.33333322,3358213.6076632934
0.33333322,3.333329e-07,0.33333322,0.33333322,3407335.4564542803
0.33333322,3.333329e-07,0.33333322,0.33333322,3421205.6307553216
0.33333322,3.333329e-07,0.33333322,0.33333322,3405312.6068499233
0.33333322,3.333329e-07,0.33333322,0.33333322,3402920.7668336085
0.33333322,3.333329e-07,0.33333322,0.33333322,3386083.38599046
0.33333322,3.333329e-07,0.33333322,0.33333322,3343441.0749197714
0.33333322,3.333329e-07,0.33333322,0.33333322,3314035.521072495
0.33333322,3.333329e-07,0.33333322,0.33333322,3292011.426073502
0.33333322,3.333329e-07,0.33333322,0.33333322,3304388.8133829394
0.33333322,3.333329e-07,0.33333322,0.33333322,3359373.1355733825
0.33333322,3.333329e-07,0.33333322,0.33333322,3402264.768254005
0.33333322,3.333329e-07,0.33333322,0.33333322,3465474.8707627337
0.33333322,3.333329e-07,0.33333322,0.33333322,3458651.355265366
0.33333322,3.333329e-07,0.33333322,0.33333322,3472515.3282953496
0.33333322,3.333329e-07,0.33333322,0.33333322,3480257.6007021093
0.33333322,3.333329e-07,0.33333322,0.33333322,3479897.954058369
0.33333322,3.333329e-07,0.33333322,0.33333322,3446741.26953238
0.33333322,3.333329e-07,0.33333322,0.33333322,3508709.0808129245
0.33333322,3.333329e-07,0.33333322,0.33333322,3505101.7017484526
0.33333322,3.333329e-07,0.33333322,0.33333322,3535934.7011547396
0.33333322,3.333329e-07,0.33333322,0.33333322,3560143.0684316102
0.33333322,3.333329e-07,0.33333322,0.33333322,3572888.7172207967
0.33333322,3.333329e-07,0.33333322,0.33333322,3605036.1160007403
0.33333322,3.333329e-07,0.33333322,0.33333322,3596557.3774906676
0.33333322,3.333329e-07,0.33333322,0.33333322,3611865.3918427876
0.33333322,3.333329e-07,0.33333322,0.33333322,3608107.685276511
0.33333322,3.333329e-07,0.33333322,0.33333322,3643442.6846598405
0.33333322,3.333329e-07,0.33333322,0.33333322,3666195.4457524065
0.33333322,3.333329e-07,0.33333322,0.33333322,3702174.8313999292
0.33333322,3.333329e-07,0.33333322,0.33333322,3732914.1325802812
0.33333322,3.333329e-07,0.33333322,0.33333322,3757265.0164350728
0.33333322,3.333329e-07,0.33333322,0.33333322,3650972.8576313094
0.33333322,3.333329e-07,0.33333322,0.33333322,3683437.800298519
0.33333322,3.333329e-07,0.33333322,0.33333322,3741507.8838101635
0.33333322,3.333329e-07,0.33333322,0.33333322,3694115.9167459123
0.33333322,3.333329e-07,0.33333322,0.33333322,3714648.9515892416
0.33333322,3.333329e-07,0.33333322,0.33333322,3747547.859506656
0.33333322,3.333329e-07,0.33333322,0.33333322,3712870.8048026976
0.33333322,3.333329e-07,0.33333322,0.33333322,3716357.6760690906
0.33333322,3.333329e-07,0.33333322,0.33333322,3684510.492811146
0.33333322,3.333329e-07,0.33333322,0.33333322,3621581.7382162153
0.33333322,3.333329e-07,0.33333322,0.33333322,3664039.7083244105
0.33333322,3.333329e-07,0.33333322,0.33333322,3689773.189656034
0.33333322,3.333329e-07,0.33333322,0.33333322,3625163.6712285965
0.33333322,3.333329e-07,0.33333322,0.33333322,3650852.3623734796
0.33333322,3.333329e-07,0.33333322,0.33333322,3597731.194089075
0.33333322,3.333329e-07,0.33333322,0.33333322,3681566.491417913
0.33333322,3.333329e-07,0.33333322,0.33333322,3656172.445029879
0.33333322,3.333329e-07,0.33333322,0.33333322,3679967.0713958787
0.33333322,3.333329e-07,0.33333322,0.33333322,3682512.3967651958
0.33333322,3.333329e-07,0.33333322,0.33333322,3658844.82855395
0.33333322,3.333329e-07,0.33333322,0.33333322,3651685.32537365
0.33333322,3.333329e-07,0.33333322,0.33333322,3549495.1185369343
0.33333322,3.333329e-07,0.33333322,0.33333322,3573178.2806955664
0.33333322,3.333329e-07,0.33333322,0.33333322,3617109.3871058663
0.33333322,3.333329e-07,0.33333322,0.33333322,3603662.718046961
0.33333322,3.333329e-07,0.33333322,0.33333322,3594355.0676715607
0.33333322,3.333329e-07,0.33333322,0.33333322,3611781.64299794
0.33333322,3.333329e-07,0.33333322,0.33333322,3591618.2084204834
0.33333322,3.333329e-07,0.33333322,0.33333322,3572460.1770132566
0.33333322,3.333329e-07,0.33333322,0.33333322,3618919.793970529
0.33333322,3.333329e-07,0.33333322,0.33333322,3653060.119214097
0.33333322,3.333329e-07,0.33333322,0.33333322,3682750.1180812675
0.33333322,3.333329e-07,0.33333322,0.33333322,3699233.783819518
0.33333322,3.333329e-07,0.33333322,0.33333322,3761715.622182826
0.33333322,3.333329e-07,0.33333322,0.33333322,3764549.3235559063
0.33333322,3.333329e-07,0.33333322,0.33333322,3778948.4487015777
0.33333322,3.333329e-07,0.33333322,0.33333322,3772485.785270348
0.33333322,3.333329e-07,0.33333322,0.33333322,3788100.638290397
0.33333322,3.333329e-07,0.33333322,0.33333322,3761914.8258937034
0.33333322,3.333329e-07,0.33333322,0.33333322,3767052.533551288
0.33333322,3.333329e-07,0.33333322,0.33333322,3748916.134598703
0.33333322,3.333329e-07,0.33333322,0.33333322,3767987.682183533
0.33333322,3.333329e-07,0.33333322,0.33333322,3752945.381825623
0.33333322,3.333329e-07,0.33333322,0.33333322,3692983.4659075043
0.33333322,3.333329e-07,0.33333322,0.33333322,3672391.6374280467
0.33333322,3.333329e-07,0.33333322,0.33333322,3685668.3030110803
0.33333322,3.333329e-07,0.33333322,0.33333322,3703240.529360594
0.33333322,3.333329e-07,0.33333322,0.33333322,3708877.5290481905
0.33333322,3.333329e-07,0.33333322,0.33333322,3739750.612663031
0.33333322,3.333329e-07,0.33333322,0.33333322,3758071.7390469075
0.33333322,3.333329e-07,0.33333322,0.33333322,3766164.514600522
0.33333322,3.333329e-07,0.33333322,0.33333322,3756879.9136296655
0.33333322,3.333329e-07,0.33333322,0.33333322,3695940.66363966
0.33333322,3.333329e-07,0.33333322,0.33333322,3725238.4629383655
0.33333322,3.333329e-07,0.33333322,0.33333322,3674236.7966768425
0.33333322,3.333329e-07,0.33333322,0.33333322,3646297.0286186817
0.33333322,3.333329e-07,0.33333322,0.33333322,3728274.4106628913
0.33333322,3.333329e-07,0.33333322,0.33333322,3734239.3552980935
0.33333322,3.333329e-07,0.33333322,0.33333322,3729972.8061079984
0.33333322,3.333329e-07,0.33333322,0.33333322,3751774.736986949
0.33333322,3.333329e-07,0.33333322,0.33333322,3737336.0508136293
0.33333322,3.333329e-07,0.33333322,0.33333322,3678649.1913894634
0.33333322,3.333329e-07,0.33333322,0.33333322,3677043.4430092084
0.33333322,3.333329e-07,0.33333322,0.33333322,3676674.8665201515
0.33333322,3.333329e-07,0.33333322,0.33333322,3707844.1231697095
0.33333322,3.333329e-07,0.33333322,0.33333322,3698560.0174031476
0.33333322,3.333329e-07,0.33333322,0.33333322,3645584.0065034786
0.33333322,3.333329e-07,0.33333322,0.33333322,3611824.2393287034
0.33333322,3.333329e-07,0.33333322,0.33333322,3621703.3610751843
0.33333322,3.333329e-07,0.33333322,0.33333322,3630963.9120578594
0.33333322,3.333329e-07,0.33333322,0.33333322,3650230.982972056
0.33333322,3.333329e-07,0.33333322,0.33333322,3639772.715361312
0.33333322,3.333329e-07,0.33333322,0.33333322,3676070.0425310377
0.33333322,3.333329e-07,0.33333322,0.33333322,3691898.091590273
0.33333322,3.333329e-07,0.33333322,0.33333322,3716827.596778391
0.33333322,3.333329e-07,0.33333322,0.33333322,3802134.734114177
0.33333322,3.333329e-07,0.33333322,0.33333322,3802578.9188989988
0.33333322,3.333329e-07,0.33333322,0.33333322,3826881.073288262
0.33333322,3.333329e-07,0.33333322,0.33333322,3811804.8932323097
0.33333322,3.333329e-07,0.33333322,0.33333322,3867059.4840006162
0.33333322,3.333329e-07,0.33333322,0.33333322,3847140.4429609855
0.33333322,3.333329e-07,0.33333322,0.33333322,3819672.2529709316
0.33333322,3.333329e-07,0.33333322,0.33333322,3883953.6981855887
0.33333322,3.333329e-07,0.33333322,0.33333322,3853159.1276120655
0.33333322,3.333329e-07,0.33333322,0.33333322,3778511.6617995733
0.33333322,3.333329e-07,0.33333322,0.33333322,3744184.55362223
0.33333322,3.333329e-07,0.33333322,0.33333322,3726596.6083516143
0.33333322,3.333329e-07,0.33333322,0.33333322,3768003.8179367473
0.33333322,3.333329e-07,0.33333322,0.33333322,3726464.6766306753
0.33333322,3.333329e-07,0.33333322,0.33333322,3711675.614792101
0.33333322,3.333329e-07,0.33333322,0.33333322,3731459.1606546706
0.33333322,3.333329e-07,0.33333322,0.33333322,3717094.0759648615
0.33333322,3.333329e-07,0.33333322,0.33333322,3751881.6126019387
0.33333322,3.333329e-07,0.33333322,0.33333322,3739477.296996753
0.33333322,3.333329e-07,0.33333322,0.33333322,3750968.82696366
0.33333322,3.333329e-07,0.33333322,0.33333322,3742777.546460779
0.33333322,3.333329e-07,0.33333322,0.33333322,3720376.1403155625
